period,aid,cid,action,coll_status
202512,ins202409280001,0000000301,0,7
202512,ins202408100002,0000000204,0,7
202512,ins202405130001,0000000025,0,7
202512,ins202502200002,0000000592,0,7
202512,ins202508150002,0000000944,0,7
202512,ins202407290002,0000000180,0,7
202512,ins202501020002,0000000494,0,7
202512,ins202506030001,0000000797,0,7
202512,ins202509040001,0000000983,0,7
202512,ins202409110002,0000000268,0,7
202512,ins202508050002,0000000924,0,7
202512,ins202503180002,0000000644,0,7
202512,ins202411040001,0000000375,0,7
202512,ins202503250001,0000000657,0,7
202512,ins202508130002,0000000940,0,7
202512,ins202501130001,0000000515,0,7
202512,ins202410230002,0000000352,0,7
202512,ins202509240002,0000001024,0,7
202512,ins202502120001,0000000575,0,7
202512,ins202505090002,0000000748,0,7
202512,ins202501110002,0000000512,0,7
202512,ins202508120001,0000000937,0,2
202512,ins202503120002,0000000632,0,2
202512,ins202501200002,0000000530,0,2
202512,ins202504270001,0000000723,0,2
202512,ins202412090001,0000000445,0,2
202512,ins202506180002,0000000828,0,2
202512,ins202501070002,0000000504,0,2
202512,ins202508260001,0000000965,0,2
202512,ins202506260002,0000000844,0,2
202512,ins202505030002,0000000736,0,2
202512,ins202505120002,0000000754,0,2
202512,ins202411010001,0000000369,0,2
202512,ins202504160002,0000000702,0,2
202512,ins202412230001,0000000473,0,2
202512,ins202510270002,0000001090,0,2
202512,ins202509090001,0000000993,0,2
202512,ins202412290002,0000000486,0,2
202512,ins202408050001,0000000193,0,2
202512,ins202505190001,0000000767,0,2
202512,ins202505200001,0000000769,0,2
202512,ins202411140001,0000000395,0,2
202512,ins202504140001,0000000697,0,2
202512,ins202405310002,0000000062,0,2
202512,ins202501100002,0000000510,0,2
202512,ins202508070001,0000000927,0,2
202512,ins202503220002,0000000652,0,2
202512,ins202505140001,0000000757,0,2
202512,ins202507240002,0000000900,0,2
202512,ins202502200001,0000000591,0,2
202512,ins202501300001,0000000549,0,2
202512,ins202406240001,0000000109,0,2
202512,ins202504210001,0000000711,0,2
202512,ins202409140002,0000000274,0,2
202512,ins202501250002,0000000540,0,2
202512,ins202409030002,0000000252,0,2
202512,ins202503080001,0000000623,0,2
202512,ins202506220001,0000000835,0,2
202512,ins202505210001,0000000771,0,2
202512,ins202503310002,0000000670,0,2
202512,ins202504190002,0000000708,0,2
202512,ins202412210002,0000000470,0,2
202512,ins202505020001,0000000733,0,2
202512,ins202504230001,0000000715,0,2
202512,ins202503210001,0000000649,0,2
202512,ins202501240002,0000000538,0,2
202512,ins202411240002,0000000416,0,2
202512,ins202508140001,0000000941,0,2
202512,ins202410270001,0000000359,0,2
202512,ins202412200001,0000000467,0,2
202512,ins202412260002,0000000480,0,2
202512,ins202405280002,0000000056,0,2
202512,ins202503030001,0000000613,0,2
202512,ins202410050002,0000000316,0,2
202512,ins202410210002,0000000348,0,2
202512,ins202503240002,0000000656,0,2
202512,ins202503020002,0000000612,0,2
202512,ins202409070001,0000000259,0,2
202512,ins202410310002,0000000368,0,2
202512,ins202410190002,0000000344,0,2
202512,ins202505150001,0000000759,0,2
202512,ins202409050002,0000000256,0,2
202512,ins202412240001,0000000475,0,2
202512,ins202503060001,0000000619,0,2
202512,ins202408300001,0000000243,0,2
202512,ins202410220002,0000000350,0,2
202512,ins202505060001,0000000741,0,2
202512,ins202507210001,0000000893,0,2
202512,ins202507270002,0000000906,0,2
202512,ins202502050001,0000000561,0,2
202512,ins202509230001,0000001021,0,2
202512,ins202504210002,0000000712,0,2
202512,ins202411100002,0000000388,0,2
202512,ins202510190002,0000001074,0,2
202512,ins202501080001,0000000505,0,2
202512,ins202510040002,0000001044,0,2
202512,ins202406040002,0000000070,0,2
202512,ins202503160002,0000000640,0,2
202512,ins202507010002,0000000854,0,2
202512,ins202406220001,0000000105,0,2
202512,ins202505040001,0000000737,0,2
202512,ins202410140002,0000000334,0,2
202512,ins202410080001,0000000321,0,2
202512,ins202506290001,0000000849,0,2
202512,ins202410170002,0000000340,0,2
202512,ins202508300001,0000000973,0,2
202512,ins202509230002,0000001022,0,2
202512,ins202409250002,0000000296,0,2
202512,ins202506070001,0000000805,0,2
202512,ins202505070001,0000000743,0,2
202512,ins202406140002,0000000090,0,2
202512,ins202501050001,0000000499,0,2
202512,ins202505180002,0000000766,0,2
202512,ins202409220002,0000000290,0,2
202512,ins202409150001,0000000275,0,2
202512,ins202410070001,0000000319,0,2
202512,ins202410280001,0000000361,0,2
202512,ins202406030001,0000000067,0,2
202512,ins202412150002,0000000458,0,2
202512,ins202408150001,0000000213,0,2
202512,ins202507280002,0000000908,0,2
202512,ins202501190001,0000000527,0,2
202512,ins202504150002,0000000700,0,2
202512,ins202501060002,0000000502,0,2
202512,ins202507230002,0000000898,0,2
202512,ins202510030001,0000001041,0,2
202512,ins202509050002,0000000986,0,2
202512,ins202407130001,0000000147,0,2
202512,ins202506040002,0000000800,0,2
202512,ins202406260002,0000000114,0,2
202512,ins202411040002,0000000376,0,2
202512,ins202408230002,0000000230,0,2
202512,ins202411270001,0000000421,0,2
202512,ins202410290001,0000000363,0,2
202512,ins202505260002,0000000782,0,2
202512,ins202508260002,0000000966,0,2
202512,ins202502070002,0000000566,0,2
202512,ins202504170002,0000000704,0,2
202512,ins202409200001,0000000285,0,2
202512,ins202506030002,0000000798,0,2
202512,ins202508240001,0000000961,0,2
202512,ins202412260001,0000000479,0,2
202512,ins202411220002,0000000412,0,2
202512,ins202405150001,0000000029,0,2
202512,ins202506100001,0000000811,0,2
202512,ins202502190002,0000000590,0,2
202512,ins202509210002,0000001018,0,2
202512,ins202505190002,0000000768,0,2
202512,ins202412130001,0000000453,0,2
202512,ins202509270002,0000001030,0,2
202512,ins202509100001,0000000995,0,2
202512,ins202407280001,0000000177,0,2
202512,ins202506020002,0000000796,0,2
202512,ins202506300002,0000000852,0,2
202512,ins202408240002,0000000232,0,2
202512,ins202406160001,0000000093,0,2
202512,ins202409050001,0000000255,0,2
202512,ins202502020002,0000000556,0,2
202512,ins202410310001,0000000367,0,2
202512,ins202503170002,0000000642,0,2
202512,ins202506040001,0000000799,0,2
202512,ins202507090001,0000000869,0,2
202512,ins202503090001,0000000625,0,2
202512,ins202501310001,0000000551,0,2
202512,ins202509130001,0000001001,0,2
202512,ins202405200001,0000000039,0,2
202512,ins202502020001,0000000555,0,2
202512,ins202405120002,0000000024,0,2
202512,ins202509210001,0000001017,0,2
202512,ins202411070001,0000000381,0,2
202512,ins202410040001,0000000313,0,2
202512,ins202508100002,0000000934,0,2
202512,ins202406190002,0000000100,0,2
202512,ins202507160002,0000000884,0,2
202512,ins202510050001,0000001045,0,2
202512,ins202409130001,0000000271,0,2
202512,ins202501010002,0000000492,0,2
202512,ins202412180001,0000000463,0,2
202512,ins202408080001,0000000199,0,2
202512,ins202412140002,0000000456,0,2
202512,ins202405060002,0000000012,0,2
202512,ins202510300001,0000001095,0,2
202512,ins202405140002,0000000028,0,2
202512,ins202507230001,0000000897,0,2
202512,ins202410090001,0000000323,0,2
202512,ins202508010002,0000000916,0,2
202512,ins202406080002,0000000078,0,2
202512,ins202406170002,0000000096,0,2
202512,ins202408180002,0000000220,0,2
202512,ins202406250002,0000000112,0,2
202512,ins202506050001,0000000801,0,2
202512,ins202502150001,0000000581,0,2
202512,ins202411210001,0000000409,0,2
202512,ins202408270002,0000000238,0,2
202512,ins202506260001,0000000843,0,2
202512,ins202510130001,0000001061,0,2
202512,ins202503230002,0000000654,0,2
202512,ins202408130001,0000000209,0,2
202512,ins202412250002,0000000478,0,2
202512,ins202410250002,0000000356,0,2
202512,ins202405060001,0000000011,0,2
202512,ins202405030001,0000000005,0,2
202512,ins202501310002,0000000552,0,2
202512,ins202411090002,0000000386,0,2
202512,ins202412040001,0000000435,0,2
202512,ins202408220001,0000000227,0,2
202512,ins202412060001,0000000439,0,2
202512,ins202405170001,0000000033,0,2
202512,ins202506130002,0000000818,0,2
202512,ins202405100001,0000000019,0,2
202512,ins202410200002,0000000346,0,2
202512,ins202409020002,0000000250,0,2
202512,ins202405180002,0000000036,0,2
202512,ins202408040002,0000000192,0,2
202512,ins202410130001,0000000331,0,2
202512,ins202407270002,0000000176,0,2
202512,ins202405110002,0000000022,0,2
202512,ins202406070002,0000000076,0,2
202512,ins202411060002,0000000380,0,7
202512,ins202504140002,0000000698,0,2
202512,ins202502210002,0000000594,0,2
202512,ins202409040001,0000000253,0,2
202512,ins202506170001,0000000825,0,2
202512,ins202507050002,0000000862,0,2
202512,ins202411250001,0000000417,0,2
202512,ins202408280002,0000000240,0,2
202512,ins202412110002,0000000450,0,2
202512,ins202406010002,0000000064,0,2
202512,ins202409160002,0000000278,0,2
202512,ins202408290002,0000000242,0,2
202512,ins202502230002,0000000598,0,2
202512,ins202411190002,0000000406,0,2
202512,ins202405080002,0000000016,0,2
202512,ins202409120001,0000000269,0,2
202512,ins202504020002,0000000674,0,2
202512,ins202411270002,0000000422,0,2
202512,ins202503050002,0000000618,0,2
202512,ins202411260002,0000000420,0,2
202512,ins202408080002,0000000200,0,2
202512,ins202508060001,0000000925,0,2
202512,ins202409210001,0000000287,0,2
202512,ins202407250001,0000000171,0,2
202512,ins202407140001,0000000149,0,2
202512,ins202505290002,0000000788,0,2
202512,ins202505170001,0000000763,0,2
202512,ins202406100002,0000000082,0,2
202512,ins202504110002,0000000692,0,2
202512,ins202409180002,0000000282,0,2
202512,ins202406050002,0000000072,0,2
202512,ins202504110001,0000000691,0,2
202512,ins202412020001,0000000431,0,2
202512,ins202408260001,0000000235,0,2
202512,ins202504080001,0000000685,0,2
202512,ins202412220002,0000000472,0,2
202512,ins202409090002,0000000264,0,2
202512,ins202505280002,0000000786,0,3
202512,ins202501160001,0000000521,0,2
202512,ins202501080002,0000000506,0,2
202512,ins202408190002,0000000222,0,2
202512,ins202411300002,0000000428,0,3
202512,ins202410160001,0000000337,0,3
202512,ins202501280001,0000000545,0,3
202512,ins202412070002,0000000442,0,3
202512,ins202406050001,0000000071,0,3
202512,ins202406300001,0000000121,0,2
202512,ins202502260002,0000000604,0,3
202512,ins202506300001,0000000851,0,3
202512,ins202506160002,0000000824,0,3
202512,ins202408030001,0000000189,0,2
202512,ins202405170002,0000000034,0,2
202512,ins202405040001,0000000007,0,3
202512,ins202505140002,0000000758,0,3
202512,ins202502220001,0000000595,0,3
202512,ins202408160001,0000000215,0,2
202512,ins202410190001,0000000343,0,2
202512,ins202406130001,0000000087,0,3
202512,ins202406180002,0000000098,0,2
202512,ins202406270001,0000000115,0,2
202512,ins202410220001,0000000349,0,2
202512,ins202405230002,0000000046,0,2
202512,ins202407020001,0000000125,0,3
202512,ins202506060002,0000000804,0,3
202512,ins202505180001,0000000765,0,3
202512,ins202409220001,0000000289,0,3
202512,ins202502250001,0000000601,0,4
202512,ins202410060001,0000000317,0,4
202512,ins202505240001,0000000777,0,4
202512,ins202502070001,0000000565,0,4
202512,ins202408210002,0000000226,0,4
202512,ins202412160002,0000000460,0,4
202512,ins202502040002,0000000560,0,4
202512,ins202505300002,0000000790,0,4
202512,ins202507220002,0000000896,0,4
202512,ins202409230002,0000000292,0,3
202512,ins202503140001,0000000635,0,4
202512,ins202407260001,0000000173,0,3
202512,ins202405090001,0000000017,0,3
202512,ins202410240001,0000000353,0,3
202512,ins202409270001,0000000299,0,3
202512,ins202505310002,0000000792,0,4
202512,ins202412050002,0000000438,0,4
202512,ins202407210001,0000000163,0,4
202512,ins202405240002,0000000048,0,4
202512,ins202505280001,0000000785,0,4
202512,ins202502090002,0000000570,0,4
202512,ins202501180002,0000000526,0,4
202512,ins202408230001,0000000229,0,4
202512,ins202408170002,0000000218,0,4
202512,ins202502040001,0000000559,0,4
202512,ins202412300002,0000000488,0,4
202512,ins202410020002,0000000310,0,4
202512,ins202411120001,0000000391,0,4
202512,ins202406280001,0000000117,0,4
202512,ins202412280001,0000000483,0,4
202512,ins202407060001,0000000133,0,4
202512,ins202407190002,0000000160,0,4
202512,ins202407110001,0000000143,0,4
202512,ins202406090001,0000000079,0,4
202512,ins202410130002,0000000332,0,4
202512,ins202408110002,0000000206,0,4
202512,ins202409080002,0000000262,0,4
202512,ins202406090002,0000000080,0,4
202512,ins202405090002,0000000018,0,4
202512,ins202409010001,0000000247,0,4
202512,ins202405050001,0000000009,0,4
202512,ins202406030002,0000000068,0,5
202512,ins202408090001,0000000201,0,5
202512,ins202405190001,0000000037,0,5
202512,ins202501020001,0000000493,0,5
202512,ins202407090002,0000000140,0,4
202512,ins202407070001,0000000135,0,5
202512,ins202410050001,0000000315,0,5
202512,ins202405300002,0000000060,0,4
202512,ins202408200002,0000000224,0,5
202512,ins202410030001,0000000311,0,4
202512,ins202412070001,0000000441,0,5
202512,ins202408300002,0000000244,0,5
202512,ins202406190001,0000000099,0,5
202512,ins202412310001,0000000489,0,5
202512,ins202409210002,0000000288,0,5
202512,ins202502120002,0000000576,0,5
202512,ins202409130002,0000000272,0,5
202512,ins202412060002,0000000440,0,5
202512,ins202501090002,0000000508,0,5
202512,ins202406230002,0000000108,0,5
202512,ins202405050002,0000000010,0,5
202512,ins202501090001,0000000507,0,5
202512,ins202407080001,0000000137,0,5
202512,ins202405070001,0000000013,0,5
202512,ins202406270002,0000000116,0,5
202512,ins202501140001,0000000517,0,5
202512,ins202405140001,0000000027,0,5
202512,ins202405020002,0000000004,0,5
202512,ins202407260002,0000000174,0,5
202512,ins202405260002,0000000052,0,5
202512,ins202410110002,0000000328,0,5
202512,ins202407060002,0000000134,0,5
202512,ins202407290001,0000000179,0,5
202512,ins202409280002,0000000302,0,5
202512,ins202407220001,0000000165,0,5
202512,ins202407010001,0000000123,0,5
202512,ins202410150001,0000000335,0,5
202512,ins202411160001,0000000399,0,5
202512,ins202406290002,0000000120,0,5
202512,ins202408060002,0000000196,0,5
202512,ins202407100002,0000000142,0,5
202512,ins202405230001,0000000045,0,5
202512,ins202406240002,0000000110,0,5
202512,ins202406110001,0000000083,0,5
202512,ins202407030001,0000000127,0,5
202512,ins202406150001,0000000091,0,5
202512,ins202407140002,0000000150,0,5
202512,ins202405010002,0000000002,0,5
202512,ins202410250001,0000000355,0,5
202512,ins202408220002,0000000228,0,5
202512,ins202406160002,0000000094,0,6
202512,ins202409240001,0000000293,0,5
202512,ins202411260001,0000000419,0,5
202512,ins202408110001,0000000205,0,6
202512,ins202408140002,0000000212,0,6
202512,ins202410030002,0000000312,0,5
202512,ins202408190001,0000000221,0,5
202512,ins202407080002,0000000138,0,6
202512,ins202407200001,0000000161,0,5
202512,ins202406010001,0000000063,0,5
202512,ins202407200002,0000000162,0,5
202512,ins202407250002,0000000172,0,5
202512,ins202412110001,0000000449,0,6
202512,ins202405290002,0000000058,0,5
202512,ins202406060002,0000000074,0,5
202512,ins202406200002,0000000102,0,6
202512,ins202410090002,0000000324,0,6
202512,ins202407280002,0000000178,0,6
202512,ins202405270002,0000000054,0,6
202512,ins202406130002,0000000088,0,6
202512,ins202411230002,0000000414,0,6
202512,ins202406300002,0000000122,0,6
202512,ins202405220001,0000000043,0,6
202512,ins202408020001,0000000187,0,6
202512,ins202409040002,0000000254,0,6
202601,ins202510040001,0000001043,0,1
202601,ins202509030001,0000000981,0,1
202601,ins202507150001,0000000881,0,7
202601,ins202506240002,0000000840,0,1
202601,ins202501060001,0000000501,0,1
202601,ins202510150002,0000001066,0,1
202601,ins202503130002,0000000634,0,7
202601,ins202512220001,0000001201,0,1
202601,ins202510130002,0000001062,0,1
202601,ins202511070002,0000001112,0,1
202601,ins202509220002,0000001020,0,1
202601,ins202411100001,0000000387,0,1
202601,ins202509010002,0000000978,0,1
202601,ins202501120001,0000000513,0,1
202601,ins202507190002,0000000890,0,1
202601,ins202504280002,0000000726,0,1
202601,ins202508140002,0000000942,0,1
202601,ins202511280001,0000001153,0,1
202601,ins202504290001,0000000727,0,7
202601,ins202502130002,0000000578,0,7
202601,ins202409060002,0000000258,0,1
202601,ins202510140001,0000001063,0,1
202601,ins202504130001,0000000695,0,7
202601,ins202510060002,0000001048,0,1
202601,ins202408250001,0000000233,0,1
202601,ins202506230001,0000000837,0,1
202601,ins202510180001,0000001071,0,1
202601,ins202411200001,0000000407,0,1
202601,ins202511130001,0000001123,0,1
202601,ins202511150001,0000001127,0,1
202601,ins202512290002,0000001216,0,1
202601,ins202506060001,0000000803,0,1
202601,ins202512130002,0000001184,0,1
202601,ins202506210002,0000000834,0,7
202601,ins202412240002,0000000476,0,1
202601,ins202507150002,0000000882,0,1
202601,ins202504010002,0000000672,0,7
202601,ins202512240001,0000001205,0,1
202601,ins202503010002,0000000610,0,1
202601,ins202504080002,0000000686,0,1
202601,ins202512060002,0000001170,0,1
202601,ins202511120001,0000001121,0,1
202601,ins202501100001,0000000509,0,1
202601,ins202504240002,0000000718,0,1
202601,ins202511150002,0000001128,0,1
202601,ins202511090002,0000001116,0,1
202601,ins202508110002,0000000936,0,1
202601,ins202504160001,0000000701,0,1
202601,ins202507190001,0000000889,0,1
